product_name,quantity,nutrition_score,carbon_footprint,co2_packaging,store_count,country count,ingredients
Les Tablettes CHOCOLAT NOIR,150 g,22,6.738600583,0.11010835,3,5,"Chocolat noir 48% [sucre, pâte de cacao, beurre de cacao, _LACTOSE_, matière grasse de _LAIT_ anhydre, poudre de _LAIT_ écrémé, émulsifiant : lécithines de _SOJA_, arôme], farine de _BLÉ_36,4%, sucre, _BEURRE_ pâtissier 6,5%, sirop de glucose-fructose, sel, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, acidifiant : acide citrique.
Peut contenir des traces d'œufs et de fruits à coque."
NESTLE DESSERT Noir 3x205g,615 g,21,17.110287748,0.10429359,1,1,"Sucre, pâte de cacao (Afrique de l'Ouest, Amérique du Sud), beurre de cacao, émulsifiant (lécithine de tournesol), arôme naturel de vanille de Madagascar. Cacao : 53% minimum. Peut contenir : LAIT, FRUITS A COQUE."
Caramel et noisette,300 g,26,12.741300238,0.10429359,0,2,"sugar, palm fat, cocoa butter, hazelnuts, skimmed milk powder, hazelnuts, whey powder (from milk), cocoa mass, glucose syrup, concentrated butter, sweetened concentrated skimmed milk, humectant (glycerol), emulsifiers (soy lecithin), invert sugar syrup, caramelized sugar flavourings, salt,"
Chocolat lait extra fin,330 g (3x110g),27,12.741300238,0.10429359,2,1,"sugar, cocoa butter, milk powder, cocoa paste, lactose, skim milk powder, emulsifier (soy lecithin), barley malt extract, aroma, cocoa minimum 30%,"
Gaufrettes - Tablette de chocolat,92 g,18,6.738600583,0.11010835,3,1,"Chocolat noir 72 % [sucre, pâte de cacao, beurre de cacao, lait écrémé en poudre, lactose (du lait), beurre concentré, émulsifiant (lécithines de soja), arôme], farine de blé 28 %, cacao maigre en poudre, sucre, huile de colza, émulsifiant (lécithines de soja), sel, poudre à lever (carbonates de sodium)."
Pecan noisette,N/A,20,17.110287748,0.10429359,1,1,"Sucre, pâte de cacao, noix de pécan caramélisées 15% (noix de pécan grillées 12%, sucre), noisettes grillées 7%, beurre de cacao, beurre concentré, émulsifiant (lécithines de soja), arôme, lait écrémé en poudre."
Les Créations Ivoria L'Extra Noir chocolat noir 90% la tablette de 100 g,100g,19,17.110287748,0.10429359,0,1,"Pâte de cacao, beurre de cacao, sucre, poudre de cacao maigre, vanille Bourbon en gousse"
Petit Beurre chocolat noir,150 g,25,5.918971723,0.11013799,1,1,"Chocolat noir 48% (sucre de canne - pâte de cacao - beurre de cacao lait entier en poudre - arôme naturel de vanille) farine de blé - sucre glace roux de canne - beurre* 8,8% - lait écrémé en poudre - poudres à lever : carbonates d'ammonium, carbonates de sodium, acide tartrique - sel marin - arôme naturel. Traces d'oeuf, de soja, de graines de sésame et de fruits à coque. Ingrédients issus de l'agriculture biologique."
Biscuits tablette chocolat au lait,150 g,24,5.918971723,0.11013799,1,1,"Chocolat au lait 48% (sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, lactose, matière grasse laitière anhydre, émulsifiant : lécithines (tournesol), arôme naturel de vanille) ; farine de blé 37 % ; sucre ; beurre concentré 6,4% (soit 7,6% en beurre reconstitué) ; lait écrémé en poudre ; poudres à lever : E503, E500, E450 ; sel. 
Traces d'oeufs et fruits à coque."
Biscuits tableau d'honneur chocolat noir,150 g,21,5.918971723,0.11013799,1,1,"Chocolat noir 48% (pâte de cacao, sucre, beurre de cacao, lactose*, _lait _ écrémé en poudre, matière grasse de _lait_ , émulsifiant : lécithines (tournesol), arôme)(UE), farine de _blé_ 33%, sucre, beurre concentré* 6,5%, amidon de _ blé_ , poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, _lait_ écrémé en poudre, sel. * dont _lait_ ."
Tablette de chocolat noir et noisettes entières,200 g,19,17.110287748,0.10429359,2,1,"Pâte de cacao, sucre, NOISETTES entières 25%, matière grasse LAITIERE anhydre, beurre de cacao, émulsifiant : lécithines de tournesol, arôme naturel de vanille. Cacao : 54% minimum dans le chocolat noir seul. Traces éventuelles d'autres fruits à coque et de céréales contenant du gluten."
Chocolat Noir Equateur,80 g,19,17.110287748,0.10429359,1,1,"Pâte de cacao Equateur, sucre, beurre de cacao, émulsifiant : lécithines (tournesol), arôme naturel de vanille."
Chocolat lait 41%,100 g,23,12.741300238,0.10429359,1,1,"Sucre de Canne Roux* 37,9%, Beurre de Cacao*, Poudre de Lait Entier*, Pâte de Cacao*(Amérique Latine). Cacao : 41% Minimum"
Biscuit petit beurre tab choco lait,150 g,23,5.918971723,0.11013799,1,1,"Chocolat au lait** 48% (sucre de canne**, beurre de cacao**, lait entier en poudre*, pâte de cacao**), farine de blé T65* 36% (France), sucre de canne roux**, beurre* 8,8% (France), poudre de lait écrémé*, poudres à lever: carbonates d'ammonium et carbonate de sodium, acide tartrique), sel.
*Ingrédients issus de l'agriculture biologique.
**Ingrédients issus de l'agriculture biologique et du commerce équitable."
Chargement…,100 g,26,17.110287748,0.10429359,1,1,"Cacao, sucre de canne, beurre de cacao, fleur de sel (0,15%), lécithine de tournesol, sel, vanille naturelle."
Choco Negro,"150 g (4x 37,5g)",20,6.738600583,0.11010835,1,2,"e dark chocolate 48% [sugar, cocoa paste, cocoa butter, lactose (milk), anhydrous milk fat (milk), emulgent (soy lecithin), natural vanilla aroma], wheat flour, sugar, concentrated butter (milk), gasificants (ammonium acid carbonate, sodium acid carbonate, disodium diphosphate), glucose syrup and fructose, salt, antioxidant (citric acid), may contain traces of nuts,"
Véritable Petit écolier Le Blanc,150 g,27,5.918971723,0.11013799,3,1,"PETIT BEURRE 52 % : Farine de blé 68.1 %, sucre, beurre pâtissier 14.7 %, lait écrémé en poudre, poudre à lever (carbonate acide d'ammonium, carbonate acide de sodium, diphosphate disodique), sel, correcteur d'acidité (acide citrique). CHOCOLAT BLANC 48 % : Sucre, beurre de cacao, lait écrémé en poudre, lactose, protéines de lait, beurre pâtissier, lactose, émulsifiants (lécithine de soja, E476), arôme vanilline."
Tablette Bio dessert chocolat noir 52%,200 g,25,17.110287748,0.10429359,1,2,"Sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines de tournesol, extrait de vanille."
Tablette petit beurre au chocolat au lait,250 g,23,5.918971723,0.11013799,1,1,"Chocolat au lait 48% (sucre, beurre de cacao, pâte de cacao, poudre de LAIT écrémé, LACTOSE, matière grasse de LAIT anhydre, émulsifiant : lécithines de tournesol, arôme naturel de vanille), farine de BLE, sucre, BEURRE pâtissier 6,5%, OEUFS, LAIT écrémé en poudre, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, sel. Traces éventuelles de soja, de fruits à coque et de graines de sésame."
Les Tablettes AU CHOCOLAT AU LAIT,150 g,25,5.918971723,0.11013799,2,3,"Chocolat au lait 48% [sucre, beurre de cacao, pâte de cacao, poudre de _lait_ écrémé, _lactose_, matière grasse de _lait_ anhydre, émulsifiant : lécithines (tournesol), arôme], farine de _blé_ 36,4%, sucre, _beurre_ pâtissier 6,5%, sirop de glucose-fructose, sel, poudres à lever : carbonates d'ammonium – carbonates de sodium – diphosphates, acidifiant : acide citrique.
Peut contenir des traces d'œufs et de fruits à coque."
Chocolat noir amandes entières,200 g,19,17.110287748,0.10429359,2,1,"cocoa paste, sugar, roasted whole almonds 25%, lactose, anhydrous dairy fat, emulsifiers: lecithins (sunflower), e476,
traces of gluten, egg and other nuts,
cocoa: 50% minimum in chocolate,"
Milka - Oreo,200 g (2 x 100g),N/A,12.741300238,0.10429359,5,2,"Sucre, graisses végétales (palme, palmiste), 7 % LAIT écrémé en poudre, beurre de cacao, farine de BLÉ, pâte de cacao, lactosérum en poudre (de LAIT), BEURRE concentré, cacao maigre en poudre (0,7%), émulsifiant (lécithines de SOJA), sirop de glucose-fructose, amidon de BLÉ, pâte de NOISETTE, poudres à lever (E503, E501, E500), sel, arômes, correcteur d'acidité (E524)."
Chocolat noir patissier,175 g,21,17.110287748,0.10429359,3,1,"cocoa paste, sugar, cocoa butter, emulsifier: lecithins (sunflower), vanilla flavor, cocoa: 52% minimum"
M&M'S Tablette Crispy,150 g,27,N/A,N/A,1,3,"Sugar, cocoa butter, skimmed milk powder, cocoa mass, milk fat, lactose, whey powder (from milk), rice flour, full cream mi powder, wholemeal wheat flour, emulsifier (soya lecithin, E471), malted wheat flour, starch, palm fat, shea fat, glucos syrup, salt, rapeseed oil, stabiliser (gum arabic), colours (E100, E133, E160a, E162, E170, E172), dextrin, glazing age (carnauba wax), natural vanilla extract, palm kernel oil, flavouring. (May contain: peanut, hazelnut, almond). M chocolate contains milk solids 14% minimum and cocoa solids 25% minimum."
"Млечен шоколад с червени боровинки, лешници и бадеми",170 g,23,12.741300238,0.10429359,1,2,"Захар, пълномаслено мляко на прах, какаово масло, какаова маса, захаросани червени боровинки 7,6% (захарен сироп, червени боровинки), бадеми 5,2%, лешници 5,2%, емулгатор (лецитини), естествен ароматизант ванилия. Може да съдържа яйца, глутен и други ядки."
N/A,115 g,24,17.110287748,0.10429359,1,1,"82,1% dark chocolate (cocoa paste, sugar, cocoa butter, emulsifier: soy lecithin), 6,7% roasted almond chips, 6,2% roasted hazelnut chips, 5% candied blueberries (3,9% blueberries, concentrated apple juice, sunflower oil),"
NESTLE L'ATELIER BIO Noir Raisin Noisettes 170g,170 g,20,N/A,N/A,0,2,"Sucre*, pâte de cacao*, beurre de cacao*, NOISETTES* (8,6%), raisins secs* (6,3%), arôme naturel de vanille de Madagascar. *Ingrédients issus de l'agriculture biologique. Cacao : 57% minimum dans le chocolat noir. Peut contenir : OEUFS, GLUTEN, LAIT, AUTRES FRUITS A COQUE."
Noir 90% Cacao,,15,17.110287748,0.10429359,2,1,"Pâte de cacao*, beurre de cacao*, sucre mi-blanc de canne*, extrait de vanille*. *biologique. Cacao: 90% minimum."
Biscuits pocket tableau d'honneur chocolat au lait,250 g,23,6.738600583,0.11010835,1,1,"Chocolat au lait 48% (sucre, beurre de cacao, pâte de cacao, poudre de lait écrémé, lactose, matière grasse de lait, lécithine, arôme) (cacao 33% minimum), farine de blé 36%, sucre, beurre concentré 6,5%, sirop de glucose, amidon de blé, carbonate acide d'ammonium, carbonate acide de sodium, sel, lactose et protéines de lait, acide citrique."
Petit Beurre Tablette Chocolat noir,150 g,21,5.918971723,0.11013799,2,1,"Chocolat noir 48% (pâte de cacao, sucre, beurre de cacao, lactose, poudre de lait écrémé, matière grasse de lait anhydre, émulsifiant : lécithines de tournesol, arôme naturel de vanille), farine de ble (france) 37.6%, sucre, beurre concentré 6,5%, oeufs, poudre de lait écrémé, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, sel. traces éventuelles de fruits à coque, de soja et de graines de sésame."
Biscuits Dégustation chocolat au lait,125 g,23,6.738600583,0.11010835,3,3,"Farine de _blé_ 33%, sucre, beurre de cacao, _beurre_ 8,2%, pâte de cacao, poudre de _lait_ écrémé, sirop de glucose, l_actosérum_ en poudre, matière grasse de _lait_ anhydre, _lactose_ et protéines de lait,lactose, émulsifiants : lécithines (soja, tournesol), sel, poudre à lever : carbonates de sodium, acidifiant : acide citrique, jaune d'_œufs_ en poudre, arômes."
NESTLE DESSERT Caramel 170g,170 g,23,12.741300238,0.10429359,3,2,"sugar, cocoa paste (west africa), cocoa butter, whole milk powder, caramel 5% (petit-lait, beurre, maltodextrin, sugar, skimmed milk), petit-lait filtered powder, natural aroma, natural vanilla aroma (madagascar), emulsifier: sunflower lecithin, cocoa: 37% minimum, may contain:"
Tablette noisette 48%,150 g,22,6.738600583,0.11010835,1,1,"Chocolat au lait et aux noisettes 48% (sucre, beurre de cacao, pâte de cacao, _lait_ en poudre, _noisette_ 7% (UE/non UE), lactose*, émulsifiant : lécithines (tournesol), arômes) (UE), farine de _blé _ 33% (France), sucre, beurre concentré* 6,5% 33% (France), amidon de _blé_ , poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, _ lait _ écrémé en poudre, sel. * dont _lait"
Petit Beurre Tablette Chocolat au Lait,300 g,23,5.918971723,0.11013799,1,1,"Chocolat au lait 48% (sucre, beurre de cacao, pâte de cacao, poudre de LAIT écrémé, LACTOSE, matière grasse de LAIT anhydre, émulsifiant : lécithines de tournesol, arôme naturel de vanille), farine de BLE 37.6%, sucre, BEURRE pâtissier 6,5%, OEUFS, LAIT écrémé en poudre, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, sel. Traces éventuelles de fruits à coque."
Chocolat noir 70% cacao,100 g,17,17.110287748,0.10429359,0,1,"cocoa mass, blond cane sugar, cocoa butter, natural vanilla powder,"
Petit beurre 48 % de chocolat noir,150 g,20,5.918971723,0.11013799,2,1,"Chocolat noir* 48% (sucre de canne* - pâte de cacao* - beurre de cacao* - poudre de LAIT entier* - arôme naturel de vanille*) - farine de BLÉ* 36% - sucre glace roux de canne* - BEURRE* 8,8% - poudre de LAIT ÉCRÉMÉ* - poudres à lever : carbonates d'ammonium, carbonates de potassium - sel marin - poudre de jus de citron** ingrédients issus de l'agriculture biologique. Traces d'OEUFS, de SOJA, de GRAINES DE SÉSAME et de FRUITS À COQUE."
Biscuits tablette chocolat au lait,150 g,22,6.738600583,0.11010835,1,1,"Chocolat au lait* 48 % (sucre*, beurre de cacao*, lait entier en poudre*, pâte de cacao*) ; farine de blé* 36 % ; sucre de canne* ; huile de palme* ; poudres à lever : E336, E500, E503 ; lait
écrémé en poudre* ; sel ; arôme naturel.
Traces de fruits à coque, d'œuf, de graines de sésame et de soja.
* Ingrédients issus de l'agriculture biologique"
Noir extra - pur beurre de cacao,400 g,21,17.110287748,0.10429359,3,1,"Sucre, pâte de cacao, beurre de cacao, cacao maigre en poudre, émulsifiant (lécithine de _soja_), arôme naturel, _lait_ écrémé en poudre. Cacao : 47 % minimum."
Chocolat noir dessert 56%,200 g,22,17.110287748,0.10429359,1,1,"red cane sugar to 43.6% (latin america), cocoa paste (peru), cocoa butter (latin america)"
Pick Up! Noir 5x28G,140 g,19,5.918971723,0.11013799,10,1,"Farine de BLE, sucre, pate de cacao, huile de palme, BEURRE de cacao, sirop de glucose, LACTOSE et proteines de LAIT, BEURRE patissier, sel, emulsifiant: lecithine (soja), poudre a lever: carbonate acide de sodium et diphosphate disodique, LAIT ecreme en poudre, arome (lait), amidon (ble), acidifiant: acide citrique, jaune d'oeufs en poudre."
Chocolat lait noisettes 41%,180 g,22,12.741300238,0.10429359,1,1,"Sucre de Canne Roux* 30% , Beurre de Cacao*, Noisettes* 20%, Poudre de Lait Entier*, Pâte de Cacao*(Amérique Latine). Cacao 41% minimum"
N/A,180 g,18,17.110287748,0.10429359,1,2,"cocoa mass#, cane sugar#, cocoa butter#, vanilla extract#, may contain nuts, milk,#, ingredients from certified organic agriculture, cocoa:70% minimum in the dark chocolate comes from organic agriculture,"
Noir 100% dattes graines de courge et sésame toasté,100 g,19,17.110287748,0.10429359,0,1,"Masse de cacao*², dattes* (25%), beurre de cacao*², graine de courge (8%), _sésame_* toasté (2%). 

Cacao: 100%. *ingrédients issus de l'agriculture biologique. ²issus du commerce équitable."
chocolat bio noir Pérou 70% fleur de sel de Camargue,,18,17.110287748,0.10429359,1,1,"Pâte de cacao°* du Pérou 65%, sucre de canne°*, beurre de cacao°*, fleur de sel de Noirmoutier 0,35%. Cacao: 70% minimum dans le chocolat. °issus de l'agriculture biologique. *issus du commerce équitable. Peut contenir des traces de fruits à coque, lait, gluten et sésame."
Tablette d’or Intense,1kg,N/A,1.477563868,0.18508302,1,1,"Sucre, cacao maigre en poudre 32%, arôme."
Petit beurre tablette,150 g,22,5.918971723,0.11013799,0,1,"Chocolat au lait 48% (sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, lactose, matière grasse laitière anhydre, émulsifiant : lécithines de tournesol, arôme naturel de vanille), farine de blé 38,8%, sucre, beurre concentré 5,5%, lait écrémé en poudre, sel, poudres à lever : (carbonates d'ammonium, carbonates de sodium, diphosphates)."
Petit beurre Tablette Chocolat Blanc,150 g,26,5.918971723,0.11013799,1,1,"Biscuit 52% : farine de blé (contient _gluten_), sucre, beurre concentré 12,6% (contient _lait_) (soit 15% de beurre reconstitué), noix de coco râpée 4,7% (noix de coco, conservateur: métabisulfite de sodium), poudres à lever: carbonates d'ammonium - carbonates de sodium - diphosphates ; _lait_ entier en poudre, sel, arôme.
Chocolat blanc 48% : sucre, beurre de cacao, _lait_ entier en poudre, lactosérum en poudre (_lait_), émulsifiant : lécithines (tournesol), aromes."
